Age,Age_Group,Gender,Education_Label,Department,MonthlyIncome,JobLevel,YearsAtCompany,OverTime,Attrition,Attrition_Binary,AI_Risk_Score_LR,AI_Risk_Score_RF,AI_Flag_LR,AI_Flag_RF
32,26-35,Female,Below College,Sales,2827,1,1,0,No,0,0.16603137308995033,0.29,0,0
56,46-60,Female,Master,Research & Development,19943,5,5,0,No,0,0.008661584557368067,0.05,0,0
29,26-35,Female,Below College,Research & Development,3131,1,10,0,No,0,0.04520770661717834,0.05,0,0
19,18-25,Male,College,Research & Development,2552,1,1,0,No,0,0.2787812224294112,0.18,0,0
45,36-45,Female,Bachelor,Research & Development,4477,1,3,1,No,0,0.4224489013046095,0.26,0,0
37,36-45,Female,Bachelor,Research & Development,6474,2,14,0,No,0,0.01769070599382888,0.01,0,0
20,18-25,Male,Bachelor,Research & Development,3033,1,2,0,No,0,0.36960932147298653,0.1,0,0
44,36-45,Male,Master,Research & Development,2936,1,6,1,Yes,1,0.1860997163402774,0.73,0,1
53,46-60,Female,College,Research & Development,18606,5,7,0,No,0,0.002638844331923194,0.01,0,0
29,26-35,Female,Below College,Research & Development,2168,1,5,1,No,0,0.3753984270755331,0.07,0,0
22,18-25,Male,Master,Research & Development,2853,1,0,1,Yes,1,0.35273820979855197,0.47,0,0
46,46-60,Female,Bachelor,Sales,17048,4,26,0,No,0,0.017606419487031958,0.0,0,0
44,36-45,Male,Bachelor,Research & Development,2290,1,0,0,No,0,0.06322579154537064,0.04,0,0
33,26-35,Male,Bachelor,Human Resources,3600,1,5,0,No,0,0.09810441319030011,0.01,0,0
41,36-45,Male,College,Research & Development,2107,1,1,0,Yes,1,0.5238650061482771,0.21,1,0
30,26-35,Male,Master,Sales,4115,2,4,0,No,0,0.4698545858557253,0.15,0,0
40,36-45,Male,Master,Sales,4327,2,0,0,No,0,0.19900335369779903,0.02,0,0
50,46-60,Female,Bachelor,Research & Development,17856,4,2,0,No,0,0.004954265311501483,0.0,0,0
28,26-35,Male,Master,Research & Development,3196,1,6,0,No,0,0.1653974396634347,0.03,0,0
46,46-60,Male,College,Research & Development,19081,5,4,0,No,0,0.024625908884853852,0.03,0,0
35,26-35,Male,Master,Sales,8966,2,7,1,No,0,0.30888744680461094,0.07,0,0
24,18-25,Female,College,Research & Development,2210,1,1,0,Yes,1,0.3190153790564086,0.88,0,1
33,26-35,Female,Bachelor,Sales,4539,2,10,0,No,0,0.14222324771580583,0.04,0,0
36,36-45,Male,Master,Research & Development,2741,1,7,0,No,0,0.04397681678849571,0.02,0,0
30,26-35,Male,Master,Research & Development,3491,2,10,0,No,0,0.07837884418475101,0.07,0,0
44,36-45,Male,Master,Research & Development,4541,2,20,0,No,0,0.01424944028566255,0.04,0,0
20,18-25,Male,Bachelor,Sales,2678,1,2,0,No,0,0.2207513712547781,0.14,0,0
46,46-60,Male,Master,Research & Development,7379,2,6,0,No,0,0.020966267602349275,0.04,0,0
42,36-45,Male,Doctor,Human Resources,6272,2,4,0,No,0,0.07076288946283574,0.06,0,0
60,46-60,Male,Master,Sales,5220,2,11,1,No,0,0.043663410557030186,0.03,0,0
32,26-35,Female,Bachelor,Research & Development,2743,1,2,0,No,0,0.134443960919897,0.12,0,0
32,26-35,Female,College,Research & Development,4998,2,8,1,No,0,0.16163586333882451,0.01,0,0
36,36-45,Female,Bachelor,Research & Development,10252,3,7,1,No,0,0.12509442719836963,0.02,0,0
33,26-35,Male,Bachelor,Research & Development,2781,1,14,0,No,0,0.043467436192810766,0.02,0,0
40,36-45,Female,Bachelor,Sales,6852,2,5,0,No,0,0.19429946866232303,0.05,0,0
25,18-25,Male,Master,Sales,4950,2,4,0,No,0,0.07758761469159393,0.01,0,0
30,26-35,Male,Bachelor,Research & Development,3579,1,11,1,No,0,0.1166801371281558,0.06,0,0
42,36-45,Female,Doctor,Research & Development,13191,3,1,1,No,0,0.3861034879031947,0.05,0,0
35,26-35,Female,College,Sales,10377,3,13,1,No,0,0.2298675576826389,0.05,0,0
27,26-35,Male,Bachelor,Research & Development,2235,1,9,1,No,0,0.698066377181142,0.25,1,0
54,46-60,Female,Master,Research & Development,10502,3,5,0,No,0,0.011231576122936331,0.04,0,0
44,36-45,Female,Below College,Research & Development,2011,1,10,0,No,0,0.03877579643949046,0.06,0,0
19,18-25,Female,Bachelor,Research & Development,1859,1,1,1,Yes,1,0.6692390023613896,0.85,1,1
29,26-35,Female,Bachelor,Research & Development,3760,1,3,0,No,0,0.10640190254839371,0.07,0,0
54,46-60,Male,Bachelor,Research & Development,17779,4,10,0,No,0,0.0014436177328706345,0.0,0,0
31,26-35,Male,College,Research & Development,6833,2,6,1,No,0,0.49772176216803626,0.03,0,0
31,26-35,Female,Bachelor,Research & Development,6812,2,10,0,No,0,0.10254917297455261,0.06,0,0
59,46-60,Female,Bachelor,Sales,5171,2,6,0,No,0,0.019611890250685205,0.07,0,0
43,36-45,Male,Bachelor,Research & Development,19740,5,8,0,No,0,0.007119466440818924,0.04,0,0
49,46-60,Male,College,Research & Development,18711,5,1,0,No,0,0.01843777779301381,0.03,0,0
36,36-45,Male,Bachelor,Research & Development,3692,1,11,0,No,0,0.05278258749514583,0.02,0,0
48,46-60,Male,College,Research & Development,2559,1,1,0,No,0,0.08519234992876941,0.1,0,0
27,26-35,Male,College,Research & Development,2517,1,5,0,No,0,0.2156132593472055,0.05,0,0
29,26-35,Male,Bachelor,Research & Development,6623,2,6,1,No,0,0.34015222665759093,0.05,0,0
48,46-60,Male,Bachelor,Research & Development,18265,5,1,0,No,0,0.007160276795565628,0.01,0,0
29,26-35,Female,Bachelor,Research & Development,16124,4,7,0,No,0,0.02757415878170817,0.04,0,0
34,26-35,Female,Bachelor,Research & Development,2585,1,1,0,No,0,0.13684850496210652,0.17,0,0
44,36-45,Male,Bachelor,Sales,18213,5,22,0,No,0,0.04149919845424207,0.03,0,0
33,26-35,Male,Doctor,Sales,8380,3,9,1,No,0,0.10589220817758731,0.03,0,0
19,18-25,Female,Bachelor,Research & Development,2994,1,1,1,No,0,0.6952589062902668,0.37,1,0
23,18-25,Male,College,Research & Development,1223,1,1,0,No,0,0.11498262973561717,0.16,0,0
25,18-25,Male,Below College,Sales,1118,1,1,1,Yes,1,0.5423506756317863,0.7,1,1
26,26-35,Male,College,Research & Development,2875,1,8,1,No,0,0.2848815613552046,0.12,0,0
45,36-45,Female,Bachelor,Sales,18824,5,24,1,Yes,1,0.08978058872712806,0.51,0,1
55,46-60,Male,Below College,Research & Development,13577,4,33,1,No,0,0.027562149169536136,0.02,0,0
21,18-25,Female,College,Research & Development,2625,1,2,0,Yes,1,0.4135411904017398,0.71,0,1
46,46-60,Female,College,Sales,18789,5,11,0,No,0,0.008969962256435895,0.02,0,0
34,26-35,Female,Bachelor,Sales,4538,2,3,1,No,0,0.3277996575044551,0.02,0,0
51,46-60,Male,Bachelor,Sales,19847,5,29,1,No,0,0.0400020897038373,0.05,0,0
59,46-60,Male,Master,Research & Development,10512,3,9,0,No,0,0.008862319548979113,0.08,0,0
34,26-35,Female,Bachelor,Research & Development,4444,2,11,0,No,0,0.0731027685620875,0.0,0,0
28,26-35,Male,Master,Research & Development,2154,1,4,1,No,0,0.31137416684325553,0.06,0,0
44,36-45,Male,College,Research & Development,19190,5,25,0,No,0,0.022369123442364653,0.02,0,0
34,26-35,Male,Bachelor,Human Resources,4490,2,10,0,No,0,0.05230732764594961,0.03,0,0
35,26-35,Male,Below College,Research & Development,3506,1,3,1,No,0,0.24662939791914498,0.03,0,0
42,36-45,Female,Master,Research & Development,2372,2,1,1,No,0,0.38069383589762185,0.06,0,0
43,36-45,Female,Master,Sales,10231,3,21,0,No,0,0.007879634414556714,0.01,0,0
36,36-45,Female,Master,Research & Development,5410,2,16,1,No,0,0.22334179582267272,0.04,0,0
44,36-45,Female,Bachelor,Research & Development,7978,3,10,0,Yes,1,0.048733073048929335,0.68,0,1
28,26-35,Male,Bachelor,Research & Development,3867,1,2,1,No,0,0.22593897648548317,0.31,0,0
51,46-60,Female,College,Research & Development,2838,1,7,0,No,0,0.051204715868866844,0.07,0,0
30,26-35,Female,College,Research & Development,4695,2,8,1,No,0,0.43121668141338854,0.03,0,0
29,26-35,Female,Bachelor,Research & Development,3339,1,7,1,Yes,1,0.3284780223443983,0.76,0,1
28,26-35,Male,Bachelor,Research & Development,2080,1,3,0,No,0,0.19573420874803538,0.01,0,0
25,18-25,Female,Bachelor,Research & Development,2096,1,2,0,No,0,0.12452469323978693,0.19,0,0
32,26-35,Male,Bachelor,Sales,6209,2,10,0,No,0,0.02641919879759563,0.03,0,0
45,36-45,Female,Bachelor,Research & Development,18061,5,0,0,No,0,0.043246010581707045,0.04,0,0
39,36-45,Female,Master,Research & Development,17123,4,19,1,No,0,0.16786026362572395,0.02,0,0
58,46-60,Male,Master,Research & Development,2372,1,2,0,No,0,0.10041141894548469,0.13,0,0
32,26-35,Male,College,Research & Development,4883,2,10,0,Yes,1,0.047201815954227365,0.65,0,1
39,36-45,Male,Bachelor,Research & Development,3904,1,5,0,Yes,1,0.16709609004694367,0.61,0,1
30,26-35,Female,Bachelor,Research & Development,4627,2,9,0,No,0,0.08821665034659226,0.0,0,0
36,36-45,Female,Master,Research & Development,7094,3,7,0,No,0,0.040407045989005644,0.0,0,0
46,46-60,Female,College,Human Resources,3423,1,7,0,No,0,0.039266434588007285,0.05,0,0
28,26-35,Female,Bachelor,Research & Development,6674,2,9,0,No,0,0.020633725579175057,0.05,0,0
50,46-60,Female,Bachelor,Research & Development,16880,4,3,1,No,0,0.1252735250754667,0.09,0,0
40,36-45,Male,Master,Sales,9094,3,5,1,Yes,1,0.27100384179970916,0.29,0,0
52,46-60,Male,Bachelor,Sales,8446,3,8,1,Yes,1,0.37442963737679685,0.62,0,1
30,26-35,Female,Master,Research & Development,11916,3,9,1,No,0,0.5414475592778801,0.09,1,0
39,36-45,Male,College,Research & Development,4534,2,8,0,No,0,0.07743157463353184,0.06,0,0
31,26-35,Female,Master,Sales,9852,3,10,1,No,0,0.09651638314533362,0.08,0,0
41,36-45,Male,College,Sales,6151,2,19,0,No,0,0.06716520606008211,0.02,0,0
31,26-35,Female,Bachelor,Sales,2302,1,3,1,Yes,1,0.22983914981439146,0.68,0,1
44,36-45,Male,Bachelor,Research & Development,2362,1,3,0,Yes,1,0.14136921244301362,0.15,0,0
42,36-45,Male,Below College,Research & Development,17861,4,20,1,No,0,0.062081273369087746,0.02,0,0
55,46-60,Female,College,Research & Development,19187,5,19,0,No,0,0.0039584256011091215,0.08,0,0
56,46-60,Male,Master,Human Resources,19717,5,7,0,No,0,0.006428332982710139,0.08,0,0
40,36-45,Male,College,Research & Development,3544,1,4,0,No,0,0.258189691914309,0.04,0,0
34,26-35,Male,Bachelor,Research & Development,8500,3,9,0,No,0,0.033346900178238104,0.01,0,0
40,36-45,Male,Bachelor,Research & Development,4661,2,9,0,No,0,0.019709231387531518,0.01,0,0
41,36-45,Female,Bachelor,Sales,4103,2,9,0,No,0,0.05676267010936569,0.05,0,0
35,26-35,Male,Master,Research & Development,4249,2,9,1,No,0,0.1919738667759961,0.14,0,0
51,46-60,Male,Bachelor,Human Resources,14026,4,33,1,No,0,0.05218568256096506,0.01,0,0
38,36-45,Female,College,Sales,6893,2,7,0,No,0,0.07472390853770045,0.0,0,0
34,26-35,Female,College,Sales,6125,2,10,0,No,0,0.05107600885760888,0.02,0,0
25,18-25,Male,Below College,Research & Development,3669,1,3,0,No,0,0.1327324560634139,0.11,0,0
58,46-60,Female,Master,Research & Development,10008,3,10,1,Yes,1,0.0847058969868119,0.66,0,1
40,36-45,Male,Master,Research & Development,2387,1,4,0,No,0,0.10957789996736107,0.07,0,0
36,36-45,Female,Bachelor,Sales,4639,2,15,0,No,0,0.1690165170995299,0.02,0,0
48,46-60,Male,Bachelor,Research & Development,7898,3,10,0,No,0,0.008599637396309347,0.03,0,0
27,26-35,Female,Bachelor,Sales,2534,1,1,0,No,0,0.23531585303798094,0.13,0,0
51,46-60,Female,College,Research & Development,13142,4,5,0,No,0,0.01468254861350829,0.03,0,0
18,,Female,Bachelor,Research & Development,1611,1,0,0,No,0,0.0682860646574872,0.27,0,0
35,26-35,Female,Bachelor,Research & Development,5363,2,9,0,No,0,0.0170735204278566,0.0,0,0
27,26-35,Male,Below College,Sales,5071,2,6,0,No,0,0.058367715359689924,0.0,0,0
55,46-60,Male,Master,Sales,13695,4,19,1,Yes,1,0.21863244768644713,0.67,0,1
56,46-60,Male,Bachelor,Research & Development,13402,4,19,1,No,0,0.024964054673283137,0.05,0,0
34,26-35,Female,Below College,Research & Development,2029,1,5,0,No,0,0.20339887721460315,0.05,0,0
40,36-45,Female,Below College,Research & Development,6377,2,12,0,No,0,0.03687807218866345,0.07,0,0
34,26-35,Male,Bachelor,Research & Development,5429,2,8,0,No,0,0.1971653334745181,0.05,0,0
31,26-35,Female,Bachelor,Sales,2785,1,1,0,Yes,1,0.12156728472917612,0.69,0,1
35,26-35,Female,Master,Sales,4614,2,4,1,Yes,1,0.30044604918770457,0.75,0,1
38,36-45,Male,Bachelor,Research & Development,2610,1,4,0,No,0,0.06088538754966095,0.04,0,0
34,26-35,Female,Master,Research & Development,6687,2,14,0,No,0,0.012444869155796588,0.02,0,0
28,26-35,Male,Bachelor,Sales,4724,2,5,0,No,0,0.33380631452489445,0.1,0,0
31,26-35,Male,Master,Research & Development,6179,2,10,1,Yes,1,0.3944556017837764,0.26,0,0
39,36-45,Male,Master,Sales,6120,2,5,1,No,0,0.3609364166405319,0.09,0,0
51,46-60,Male,Bachelor,Sales,10596,3,4,0,No,0,0.03264149500050591,0.04,0,0
41,36-45,Female,Bachelor,Research & Development,5467,2,6,1,No,0,0.19995287156190777,0.05,0,0
37,36-45,Male,Below College,Research & Development,2996,1,6,1,No,0,0.3891427493139686,0.16,0,0
33,26-35,Male,Below College,Sales,9998,2,5,0,No,0,0.0853488738219356,0.05,0,0
32,26-35,Male,Below College,Sales,4078,2,3,1,No,0,0.38546494543261106,0.03,0,0
39,36-45,Male,College,Research & Development,10920,3,6,0,No,0,0.06663726247923131,0.02,0,0
25,18-25,Male,Below College,Sales,6232,2,3,0,No,0,0.37814060585863074,0.06,0,0
52,46-60,Female,College,Research & Development,13247,4,5,1,No,0,0.07155395652504103,0.03,0,0
43,36-45,Female,Bachelor,Research & Development,4081,2,20,1,No,0,0.28505730199608814,0.09,0,0
27,26-35,Female,Bachelor,Sales,5769,2,6,1,No,0,0.2242399762598733,0.03,0,0
27,26-35,Female,Master,Research & Development,2394,1,8,1,Yes,1,0.357865867545038,0.8,0,1
26,26-35,Male,Below College,Research & Development,3904,1,4,0,No,0,0.13195093855936732,0.1,0,0
42,36-45,Female,Bachelor,Human Resources,16799,4,20,0,No,0,0.022141059570318745,0.0,0,0
52,46-60,Female,Master,Research & Development,2950,1,5,0,No,0,0.19594656364023516,0.09,0,0
37,36-45,Female,Bachelor,Research & Development,3629,1,3,0,No,0,0.13832835169927396,0.04,0,0
35,26-35,Male,College,Research & Development,9362,3,2,0,No,0,0.06625230058003943,0.15,0,0
25,18-25,Male,Bachelor,Research & Development,3229,1,3,0,No,0,0.28661642622784034,0.09,0,0
26,26-35,Male,Bachelor,Research & Development,3578,1,7,0,No,0,0.11886800954642622,0.04,0,0
29,26-35,Male,Bachelor,Human Resources,7988,3,10,0,No,0,0.19101022975885296,0.07,0,0
49,46-60,Male,College,Research & Development,4284,2,4,0,Yes,1,0.14356582799766082,0.65,0,1
29,26-35,Female,Below College,Research & Development,7553,3,8,1,Yes,1,0.16844712828093192,0.68,0,1
54,46-60,Female,Bachelor,Research & Development,17328,4,20,0,No,0,0.005769624204099372,0.0,0,0
58,46-60,Female,Bachelor,Research & Development,19701,5,9,1,No,0,0.01062554257411313,0.13,0,0
55,46-60,Male,Master,Research & Development,14732,4,7,0,No,0,0.0024874052987433884,0.04,0,0
36,36-45,Female,Master,Sales,9278,2,5,1,No,0,0.29321087306956023,0.02,0,0
31,26-35,Female,Master,Sales,1359,1,1,0,Yes,1,0.14749356579920353,0.77,0,1
30,26-35,Female,Master,Sales,4779,2,3,0,No,0,0.20154752379631247,0.02,0,0
31,26-35,Female,Doctor,Research & Development,16422,4,3,0,No,0,0.1243483775697798,0.04,0,0
34,26-35,Male,Master,Research & Development,2996,1,4,0,No,0,0.1205339052587424,0.06,0,0
31,26-35,Female,Bachelor,Research & Development,1261,1,1,0,Yes,1,0.23742231833208005,0.86,0,1
27,26-35,Male,Below College,Research & Development,2099,1,5,0,No,0,0.2470860697232207,0.08,0,0
36,36-45,Male,Master,Research & Development,5810,2,10,0,No,0,0.1063929069658088,0.03,0,0
36,36-45,Female,Master,Sales,5647,2,3,0,No,0,0.20375486923870667,0.07,0,0
47,46-60,Male,Bachelor,Research & Development,3420,1,6,0,No,0,0.08640619758817317,0.06,0,0
25,18-25,Male,College,Sales,4400,1,3,0,Yes,1,0.4445067261221707,0.21,0,0
37,36-45,Male,College,Research & Development,3500,1,6,0,No,0,0.08041143960800243,0.07,0,0
56,46-60,Female,College,Research & Development,2066,1,3,0,No,0,0.05686826397740563,0.19,0,0
47,46-60,Female,Master,Research & Development,17169,4,20,0,No,0,0.004951021398682102,0.02,0,0
24,18-25,Female,Below College,Sales,4162,2,5,1,No,0,0.240154735940724,0.07,0,0
32,26-35,Male,Doctor,Sales,9204,2,4,0,No,0,0.0726797035084825,0.13,0,0
34,26-35,Female,Bachelor,Research & Development,3294,1,5,0,No,0,0.105975202036068,0.01,0,0
41,36-45,Male,Doctor,Research & Development,2127,1,4,1,No,0,0.353156936957907,0.4,0,0
40,36-45,Male,Master,Research & Development,3975,2,8,0,No,0,0.038986015736609834,0.01,0,0
31,26-35,Male,College,Sales,10793,3,13,0,No,0,0.054606177658401554,0.04,0,0
46,46-60,Male,Bachelor,Sales,10096,3,7,0,Yes,1,0.017292091496094297,0.73,0,1
39,36-45,Female,Bachelor,Research & Development,3646,1,1,1,Yes,1,0.3579599326882959,0.78,0,1
31,26-35,Female,Doctor,Research & Development,7446,3,10,0,Yes,1,0.049641693680848496,0.8,0,1
45,36-45,Male,Bachelor,Research & Development,10851,3,7,1,No,0,0.16666491147662352,0.07,0,0
31,26-35,Female,College,Human Resources,2109,1,3,0,No,0,0.19969640226986857,0.08,0,0
31,26-35,Male,Bachelor,Research & Development,3722,1,2,1,Yes,1,0.6123529932630536,0.8,1,1
45,36-45,Male,Bachelor,Research & Development,9380,3,3,1,No,0,0.26007786358127993,0.12,0,0
48,46-60,Male,Bachelor,Sales,5486,2,2,0,No,0,0.06680994357958256,0.04,0,0
34,26-35,Female,Master,Human Resources,2742,1,2,0,Yes,1,0.1920361054362626,0.68,0,1
40,36-45,Male,Below College,Research & Development,13757,3,9,0,No,0,0.016620595250487872,0.06,0,0
28,26-35,Male,Bachelor,Sales,8463,2,5,0,No,0,0.0693804325287631,0.02,0,0
44,36-45,Male,Bachelor,Research & Development,3162,1,5,0,No,0,0.0558861565559154,0.01,0,0
53,46-60,Male,Bachelor,Research & Development,16598,4,9,0,No,0,0.005267882587576566,0.01,0,0
49,46-60,Male,Master,Research & Development,6651,2,3,0,No,0,0.059750729435985396,0.0,0,0
40,36-45,Male,Bachelor,Research & Development,2345,1,3,0,No,0,0.04590850137232159,0.0,0,0
44,36-45,Male,Bachelor,Research & Development,3420,1,5,0,No,0,0.09821975391478291,0.02,0,0
33,26-35,Male,Bachelor,Sales,4373,2,4,0,No,0,0.09147384186255833,0.09,0,0
34,26-35,Male,Bachelor,Sales,4759,2,13,0,No,0,0.0498752341957825,0.1,0,0
30,26-35,Male,Below College,Sales,5301,2,2,0,No,0,0.3132553141943198,0.07,0,0
42,36-45,Female,College,Research & Development,3673,1,12,0,No,0,0.03613298206626546,0.02,0,0
44,36-45,Female,Doctor,Sales,4768,2,1,0,No,0,0.17778176694152822,0.14,0,0
30,26-35,Male,Bachelor,Research & Development,1274,1,1,0,No,0,0.20321256618583844,0.31,0,0
57,46-60,Male,College,Research & Development,4900,2,12,0,No,0,0.013501196132855331,0.05,0,0
49,46-60,Male,Master,Research & Development,10466,3,8,0,No,0,0.011646675290742856,0.03,0,0
34,26-35,Male,Bachelor,Research & Development,17007,4,14,0,No,0,0.2219212939005679,0.09,0,0
28,26-35,Male,Bachelor,Sales,2909,1,3,0,Yes,1,0.17500211309464525,0.69,0,1
29,26-35,Female,Bachelor,Sales,5765,2,5,0,Yes,1,0.4827241230752088,0.71,0,1
34,26-35,Female,Master,Sales,4599,2,15,1,Yes,1,0.2767400049647749,0.6,0,1
35,26-35,Male,Below College,Sales,2404,1,1,0,No,0,0.08137411004758235,0.04,0,0
24,18-25,Male,Bachelor,Research & Development,3172,1,0,1,Yes,1,0.8013010053664729,0.78,1,1
24,18-25,Female,College,Sales,2033,1,1,0,No,0,0.19336047596827402,0.83,0,1
44,36-45,Male,Below College,Research & Development,10209,3,2,1,No,0,0.2349243754632785,0.08,0,0
29,26-35,Male,Bachelor,Sales,8620,2,10,0,No,0,0.07585050158628702,0.04,0,0
30,26-35,Male,Bachelor,Human Resources,2064,1,5,0,No,0,0.046802198918571056,0.04,0,0
55,46-60,Male,Master,Research & Development,4035,2,3,1,No,0,0.07331404894725786,0.08,0,0
33,26-35,Female,Master,Research & Development,3838,1,5,0,No,0,0.29352785487641886,0.13,0,0
47,46-60,Female,Bachelor,Sales,4591,2,5,1,No,0,0.18043345308795367,0.06,0,0
28,26-35,Male,College,Research & Development,2561,1,0,0,Yes,1,0.42084510328505903,0.63,0,1
28,26-35,Male,Bachelor,Research & Development,1563,1,1,0,No,0,0.3900979281304475,0.22,0,0
28,26-35,Male,Bachelor,Sales,4898,2,4,0,No,0,0.14491107263800845,0.01,0,0
49,46-60,Female,College,Research & Development,4789,2,3,0,No,0,0.05168418325355083,0.01,0,0
29,26-35,Female,Below College,Research & Development,3180,1,3,0,No,0,0.06786454073290273,0.02,0,0
28,26-35,Male,Below College,Research & Development,6549,2,8,0,No,0,0.22435049676972152,0.11,0,0
33,26-35,Male,Doctor,Research & Development,6388,2,0,1,No,0,0.1483711405831603,0.08,0,0
32,26-35,Male,Bachelor,Research & Development,11244,3,5,0,No,0,0.030488547091978718,0.03,0,0
54,46-60,Female,Master,Research & Development,16032,4,14,0,No,0,0.006342198553906761,0.0,0,0
29,26-35,Male,Master,Research & Development,2362,1,9,0,Yes,1,0.47010991257192425,0.72,0,1
44,36-45,Male,Bachelor,Research & Development,16328,4,20,0,No,0,0.042771985493157964,0.05,0,0
39,36-45,Female,Bachelor,Research & Development,8376,3,2,0,No,0,0.12058525725610278,0.08,0,0
46,46-60,Female,Bachelor,Sales,16606,4,13,0,No,0,0.013542077163178803,0.03,0,0
35,26-35,Female,Bachelor,Research & Development,8606,3,11,0,No,0,0.062108406816201195,0.08,0,0
23,18-25,Male,Below College,Research & Development,2272,2,4,0,No,0,0.31140258705271084,0.05,0,0
40,36-45,Male,Master,Research & Development,2018,1,5,0,Yes,1,0.10930691893900671,0.68,0,1
34,26-35,Male,Bachelor,Sales,7083,3,10,1,No,0,0.08663270060614667,0.0,0,0
31,26-35,Female,Bachelor,Research & Development,4084,1,7,0,Yes,1,0.10253075531828962,0.73,0,1
50,46-60,Male,Doctor,Research & Development,14411,4,32,1,No,0,0.06942025685444748,0.0,0,0
34,26-35,Male,College,Sales,2308,1,11,1,No,0,0.13265867955284832,0.09,0,0
42,36-45,Male,Bachelor,Research & Development,4841,1,1,0,No,0,0.11159211005907646,0.06,0,0
37,36-45,Male,Bachelor,Research & Development,4285,2,10,0,No,0,0.06889623503268538,0.06,0,0
29,26-35,Female,Below College,Research & Development,9715,2,7,0,No,0,0.0995242364031524,0.04,0,0
33,26-35,Male,Bachelor,Research & Development,4320,2,5,0,No,0,0.14145849085154694,0.03,0,0
45,36-45,Male,Bachelor,Research & Development,2132,1,5,0,No,0,0.05396887533254903,0.01,0,0
42,36-45,Male,Bachelor,Research & Development,10124,3,20,1,No,0,0.06682863476096927,0.02,0,0
40,36-45,Male,College,Sales,5473,2,8,0,No,0,0.10183936081640295,0.06,0,0
33,26-35,Male,Master,Research & Development,5207,2,15,1,No,0,0.22768137125032095,0.06,0,0
40,36-45,Male,College,Human Resources,16437,4,21,1,No,0,0.05711591130951339,0.03,0,0
24,18-25,Male,College,Research & Development,2296,1,1,0,No,0,0.32033652576760707,0.22,0,0
40,36-45,Male,College,Research & Development,4069,2,2,1,No,0,0.14524200641228505,0.07,0,0
45,36-45,Male,Master,Research & Development,7441,3,10,0,No,0,0.050241784817639246,0.08,0,0
35,26-35,Female,Master,Sales,2430,1,5,0,No,0,0.11302933378662057,0.1,0,0
32,26-35,Female,College,Research & Development,5878,2,7,0,No,0,0.08550154438263645,0.0,0,0
36,36-45,Male,Master,Sales,2644,1,3,1,No,0,0.2571355112710578,0.13,0,0
48,46-60,Female,Master,Sales,6439,2,8,0,No,0,0.04757898489736264,0.03,0,0
29,26-35,Male,Bachelor,Research & Development,2451,1,1,0,No,0,0.3044045061488201,0.11,0,0
33,26-35,Male,Master,Sales,6392,2,2,0,No,0,0.3357527253926969,0.13,0,0
30,26-35,Male,Bachelor,Sales,9714,2,10,0,Yes,1,0.08903506271791568,0.68,0,1
38,36-45,Male,Master,Human Resources,6077,2,6,0,No,0,0.08107711425415924,0.04,0,0
35,26-35,Male,Bachelor,Research & Development,2450,1,3,0,No,0,0.10571598841742673,0.05,0,0
30,26-35,Male,Master,Sales,9250,3,4,0,No,0,0.23110278856567784,0.07,0,0
35,26-35,Female,Bachelor,Research & Development,2074,1,1,1,Yes,1,0.6382893767405147,0.77,1,1
53,46-60,Female,Doctor,Research & Development,10169,3,33,0,Yes,1,0.00442771214355097,0.09,0,0
38,36-45,Male,Bachelor,Research & Development,4855,2,5,0,Yes,1,0.12406198261025786,0.69,0,1
32,26-35,Male,Master,Research & Development,4087,2,6,0,No,0,0.12846442776043868,0.03,0,0
48,46-60,Female,Master,Research & Development,2367,1,8,0,No,0,0.26551597468586025,0.15,0,0
34,26-35,Male,Master,Research & Development,2972,1,1,0,No,0,0.26320554017209746,0.12,0,0
55,46-60,Male,Doctor,Sales,19586,5,36,0,No,0,0.009214635450697213,0.03,0,0
34,26-35,Male,Master,Research & Development,5484,2,2,0,No,0,0.20492339435260343,0.18,0,0
26,26-35,Female,Bachelor,Research & Development,2061,1,1,0,No,0,0.15469234666540527,0.4,0,0
38,36-45,Male,Bachelor,Sales,9924,2,9,0,No,0,0.04199583668030766,0.03,0,0
38,36-45,Female,Bachelor,Sales,4198,2,3,0,No,0,0.0972940580872565,0.02,0,0
36,36-45,Female,Master,Sales,6815,2,1,0,No,0,0.08866439497245454,0.02,0,0
29,26-35,Male,Below College,Research & Development,4723,1,10,1,No,0,0.327454895558607,0.06,0,0
35,26-35,Female,Master,Research & Development,6142,2,5,1,No,0,0.411850040953136,0.06,0,0
39,36-45,Male,Bachelor,Sales,8237,3,7,0,No,0,0.02609749340453358,0.01,0,0
29,26-35,Male,Below College,Research & Development,8853,2,6,0,No,0,0.0788841671588995,0.01,0,0
50,46-60,Male,Bachelor,Sales,19331,5,1,1,No,0,0.05881749259854652,0.03,0,0
23,18-25,Male,Bachelor,Research & Development,2073,1,2,0,No,0,0.1353355851625817,0.06,0,0
36,36-45,Male,Master,Research & Development,5562,2,3,1,No,0,0.5862110868364951,0.05,1,0
42,36-45,Male,College,Research & Development,19613,5,1,0,No,0,0.020360550791011168,0.01,0,0
35,26-35,Male,Bachelor,Research & Development,3407,2,10,0,No,0,0.1287578492166559,0.01,0,0
34,26-35,Male,Master,Research & Development,5063,2,8,0,No,0,0.08513542168346448,0.03,0,0
40,36-45,Female,College,Sales,4639,2,5,0,No,0,0.07274254543909627,0.03,0,0
